Tamanho da lista,Tempo Médio (s),Lista Ordenada
500,9.032001253217459e-05,Desordenada
1000,0.00021095999982208015,Desordenada
1500,0.00024291998706758023,Desordenada
2000,0.0003300399985164404,Desordenada
3000,0.0006711299996823072,Desordenada
500,8.114000083878637e-05,Desordenada
1000,0.00018493999959900975,Desordenada
1500,0.00026724000927060845,Desordenada
2000,0.0003600300056859851,Desordenada
3000,0.0005621100193820894,Desordenada
500,8.231999818235636e-05,Desordenada
1000,0.000158400007057935,Desordenada
1500,0.00023810002021491529,Desordenada
2000,0.0003496300312690437,Desordenada
3000,0.000576589978300035,Desordenada
500,9.429999627172947e-05,Desordenada
1000,0.000177650002297014,Desordenada
1500,0.00022854000562801957,Desordenada
2000,0.0003602700075134635,Desordenada
3000,0.0005452099954709411,Desordenada
500,6.715001072734594e-05,Desordenada
1000,0.00018908001948148012,Desordenada
1500,0.00020186000037938356,Desordenada
2000,0.0003559099975973368,Desordenada
3000,0.0005262000020593404,Desordenada
500,9.191001299768686e-05,Desordenada
1000,0.0001608999795280397,Desordenada
1500,0.00027242000214755535,Desordenada
2000,0.0003783399937674403,Desordenada
3000,0.0005798299913294614,Desordenada
500,8.517998503521085e-05,Desordenada
1000,0.00018378000240772962,Desordenada
1500,0.00024167998926714063,Desordenada
2000,0.00040935997385531663,Desordenada
3000,0.00048589999787509444,Desordenada
500,9.293998591601849e-05,Desordenada
1000,0.0001718500046990812,Desordenada
1500,0.00022813999094069005,Desordenada
2000,0.00036508997436612844,Desordenada
3000,0.0005746199749410152,Desordenada
500,8.816999616101384e-05,Desordenada
1000,0.0001815000083297491,Desordenada
1500,0.0002697400050237775,Desordenada
2000,0.00034404998878017067,Desordenada
3000,0.00046906000934541223,Desordenada
500,9.077000431716442e-05,Desordenada
1000,0.00016156999627128243,Desordenada
1500,0.000281329988501966,Desordenada
2000,0.00036138000432401897,Desordenada
3000,0.0004950299975462258,Desordenada
500,8.313998114317656e-05,Desordenada
1000,0.00015678998315706849,Desordenada
1500,0.0002740500378422439,Desordenada
2000,0.0003656400018371642,Desordenada
3000,0.0004820399801246822,Desordenada
500,7.804000051692128e-05,Desordenada
1000,0.0001703500049188733,Desordenada
1500,0.0002622300060465932,Desordenada
2000,0.00032034000614658,Desordenada
3000,0.0004575700033456087,Desordenada
500,8.400999940931797e-05,Desordenada
1000,0.00017747997771948575,Desordenada
1500,0.00029047998832538725,Desordenada
2000,0.00033899002010002733,Desordenada
3000,0.00044012998696416614,Desordenada
500,7.965998956933617e-05,Desordenada
1000,0.0001867900020442903,Desordenada
1500,0.0002964299987070262,Desordenada
2000,0.000407000002451241,Desordenada
3000,0.0006156299961730838,Desordenada
500,7.646998856216669e-05,Desordenada
1000,0.00019481999333947897,Desordenada
1500,0.00026365000521764157,Desordenada
2000,0.0003386700060218573,Desordenada
3000,0.0004870299948379397,Desordenada
500,8.352999575436115e-05,Desordenada
1000,0.000170069991145283,Desordenada
1500,0.0002947300206869841,Desordenada
2000,0.0003359100199304521,Desordenada
3000,0.0004944500047713518,Desordenada
500,8.040001848712564e-05,Desordenada
1000,0.000156470004003495,Desordenada
1500,0.0002620699815452099,Desordenada
2000,0.0003371400176547468,Desordenada
3000,0.0004917799844406546,Desordenada
500,9.061002638190984e-05,Desordenada
1000,0.00019039999460801482,Desordenada
1500,0.0002560600289143622,Desordenada
2000,0.0003617099719122052,Desordenada
3000,0.0005677000037394464,Desordenada
500,7.894000736996531e-05,Desordenada
1000,0.00016031000996008515,Desordenada
1500,0.00028695001965388655,Desordenada
2000,0.00037290999898687005,Desordenada
3000,0.0005137099884450436,Desordenada
500,9.025998879224062e-05,Desordenada
1000,0.0001766399829648435,Desordenada
1500,0.0002660099999047816,Desordenada
2000,0.00036311998264864086,Desordenada
3000,0.000556029996369034,Desordenada
500,8.262998890131711e-05,Desordenada
1000,0.00014874998014420272,Desordenada
1500,0.000230860011652112,Desordenada
2000,0.00030201001791283486,Desordenada
3000,0.0005692499806173145,Desordenada
500,7.896000752225519e-05,Desordenada
1000,0.0001942100003361702,Desordenada
1500,0.0002396599855273962,Desordenada
2000,0.00032299002632498743,Desordenada
3000,0.0004360200138762593,Desordenada
500,8.396002231165766e-05,Desordenada
1000,0.00017603000160306692,Desordenada
1500,0.0003159599844366312,Desordenada
2000,0.00037948000244796275,Desordenada
3000,0.0005241799866780638,Desordenada
500,8.346999529749156e-05,Desordenada
1000,0.00018185001099482178,Desordenada
1500,0.00022020002361387015,Desordenada
2000,0.00032738998997956515,Desordenada
3000,0.0005635600187815726,Desordenada
500,9.790000040084123e-05,Desordenada
1000,0.00014717000303789973,Desordenada
1500,0.0002522299881093204,Desordenada
2000,0.00038945997366681697,Desordenada
3000,0.0005228500114753843,Desordenada
500,8.26799776405096e-05,Desordenada
1000,0.00018356003565713763,Desordenada
1500,0.0002397799980826676,Desordenada
