Tamanho da lista,Tempo Médio (s),Lista Ordenada
3000,0.3009683799929917,Ordenada ao contrário
500,0.007721509999828413,Ordenada ao contrário
1000,0.03333805998554453,Ordenada ao contrário
1500,0.0738413600018248,Ordenada ao contrário
2000,0.13136893999762833,Ordenada ao contrário
3000,0.29956623000325633,Ordenada ao contrário
500,0.007949460006784648,Ordenada ao contrário
1000,0.03307624000008218,Ordenada ao contrário
1500,0.07443083999678493,Ordenada ao contrário
2000,0.1360896299884189,Ordenada ao contrário
3000,0.31130669999402016,Ordenada ao contrário
500,0.007681669987505302,Ordenada ao contrário
1000,0.03649613001034595,Ordenada ao contrário
1500,0.07760793999768793,Ordenada ao contrário
2000,0.14077820000238717,Ordenada ao contrário
3000,0.306932960008271,Ordenada ao contrário
500,0.008204059995478019,Ordenada ao contrário
1000,0.031771309999749066,Ordenada ao contrário
1500,0.07353026000200771,Ordenada ao contrário
2000,0.1356062600039877,Ordenada ao contrário
3000,0.30116837999084967,Ordenada ao contrário
500,0.007656440004939214,Ordenada ao contrário
